q_id,ans
4616552,E
4616810,C
4616920,A
4616921,A
4616922,A
4617150,C
4617151,E
4617220,D
4617221,A
4617510,B
4617530,C
4617532,B
4617580,B
4617581,E
4617590,
4617591,C
4617740,C
4617741,D
4617750,E
4617751,D
4618020,C
4618022,E
4618051,E
4618052,B
4618210,B
4618211,C
4618381,A
4618382,C
4618390,B
4618392,D
4618600,E
4618601,D
4618830,E
4618840,E
4618842,B
4618852,E
4618980,E
4618981,D
4619450,A
4619451,A
4619452,D
4619530,D
4619531,D
4619532,B
4619630,C
4619631,C
4619632,A
4619730,E
4619731,A
4619732,D
4619760,C
4619761,A
4619762,C
4619931,E
4619932,D
4620060,B
4620061,B
4620260,A
4620261,E
4620262,A
4620310,A
4620311,A
4620312,D
4621050,C
4621052,
4621480,B
4621481,E
4622110,D
4622111,B
4622112,D
4622130,D
4622132,C
4622411,C
4622412,B
4622440,E
4622441,A
4622891,B
4623040,C
4623042,E
4623151,B
4623152,B
4623241,E
4623242,A
4623270,B
4623271,D
4623290,D
4623291,E
4623301,E
4623302,E
4623410,B
4623412,B
4623420,E
4623451,E
4623641,D
4623710,E
4623711,
4623760,A
4623761,B
4623762,A
4623860,A
4623861,E
4624241,A
4624660,A
4624662,B
4624861,D
4624862,A
4625270,A
4625272,A
4625651,C
4625652,B
4625760,A
4625761,C
4625840,B
4625841,B
4626141,C
4626142,A
4626292,C
4626320,B
4626321,C
4626350,A
4626390,B
4626400,A
4626401,D
4626430,E
4626630,B
4626770,C
4626772,D
4626870,A
4626871,D
4626872,B
4627280,D
4627281,E
4627550,A
4627551,A
4627560,C
4627561,A
4627840,A
4627841,D
4628021,E
4628022,A
4628051,C
4628071,D
4628091,E
4628092,E
4628141,A
4628142,
4628401,B
4628402,B
4628451,A
4628452,A
4628900,C
4628901,E
4628902,D
4629040,E
4629041,A
4629042,C
4629281,E
4629282,
4629291,D
4629292,D
4629310,C
4629311,A
4629312,D
4629531,C
4629532,D
4629541,D
4629780,E
4629781,C
4629782,B
4629821,A
4629822,B
4630121,C
4630122,D
4630130,C
4630131,E
4630132,C
4630370,A
4630372,D
4630481,C
4630482,A
4630660,D
4630661,E
4630662,C
4630700,D
4630701,A
4630702,E
4630841,D
4631321,B
4631322,D
4631341,A
4631342,D
4631510,B
4631740,C
4631741,E
4631742,C
4631990,D
4631991,C
4632030,B
4632110,D
4632111,D
4632171,C
4632220,E
4632221,C
4632260,E
4632261,E
4632262,C
4632662,A
4632720,D
4632721,C
4632830,D
4632900,E
4632901,C
4632960,C
4632961,D
4632962,E
4633030,E
4633031,B
4633250,C
4633251,C
4633252,B
4633470,D
4633600,B
4633601,C
4633602,D
4633880,B
4633881,D
4633981,C
4633982,C
4634060,E
4634061,D
4634520,D
4634521,A
4634522,C
4634540,A
4634542,A
4634590,D
4634591,A
4634980,D
4634981,B
4635221,A
4635222,B
4635270,E
4635340,B
4635341,A
4635420,B
4635421,B
4635551,B
4635571,D
4635830,D
4635831,D
4635832,B
4635880,D
4635881,D
4635882,E
4635990,E
4635992,B
4636010,E
4636011,E
4636012,E
4636050,A
4636051,E
4636052,D
4636100,A
4636101,D
4636102,D
4636110,E
4636112,D
4636150,C
4636151,D
4636152,B
4636180,D
4636181,E
4636182,B
4636280,A
4636281,C
4636330,A
4636331,
4636332,C
4636400,C
4636401,D
4636402,D
4636471,E
4636472,C
4636531,B
4636691,A
4636701,C
4636702,B
4636781,A
4636782,E
4636901,B
4636902,E
4636990,B
4636992,E
4637031,C
4637032,D
4637160,C
4637220,D
4637222,A
4637240,C
4637301,A
4637302,C
4637510,A
4637710,D
4637711,A
4637712,A
4637810,A
4637811,A
4637812,E
4637830,A
4637831,D
4637832,B
4637852,A
4637870,A
4637871,D
4637872,B
4638021,E
4638022,C
4638250,A
4638251,E
4638252,E
4638361,C
4638362,E
4638371,A
4638372,E
4638420,C
4638421,D
4638422,C
4638490,A
4638491,B
4638492,B
4638650,D
4638651,A
4638652,A
4638760,B
4638762,D
4638840,A
4638981,A
4638982,E
4639010,A
4639011,C
4639130,A
4639131,A
4639132,C
4639180,B
4639181,D
4639182,E
4639320,C
4639321,E
4639611,C
4639612,C
4639700,A
4639701,E
4639702,A
4640060,B
4640061,C
4640062,E
4640180,B
4640181,C
4640182,E
4640330,D
4640331,B
4640870,C
4640871,B
4640872,A
4640890,B
4640892,C
4640920,D
4640921,C
4640922,D
4640981,A
4640982,C
4641300,B
4641301,D
4641340,D
4641440,E
4641442,A
4641490,B
4641492,A
4641531,E
4641532,B
4641761,A
4641781,B
4641810,B
4641811,B
4641960,C
4641961,A
4642000,E
4642002,D
4642071,D
4642480,D
4642481,B
4642482,C
4642510,D
4642512,B
4642630,D
4642631,C
4642632,B
4642650,C
4642740,B
4642741,E
4642742,C
4642830,C
4642831,D
4642832,A
4642860,A
4642861,C
4642862,A
4642960,A
4642961,C
4642962,E
4643120,B
4643121,C
4643122,E
4643170,D
4643171,B
4643172,A
4643281,D
4643282,E
4643390,A
4643570,A
4643571,D
4643581,B
4643591,E
4643592,E
4643660,B
4643662,B
4643901,B
4644621,B
4644690,B
4644691,B
4644692,B
4644760,C
4644761,E
4644762,E
4645151,D
4645152,D
4645260,B
4645261,
4645262,B
4645340,E
4645341,C
4645342,A
4646220,E
4646221,D
4646222,B
4646331,D
4646490,A
4646492,D
4646820,D
4646821,C
4646822,C
4646890,D
4647060,A
4647061,B
4647062,A
4647190,E
4647320,D
4647321,B
4647322,C
4647370,A
4647371,E
4647372,E
4647510,E
4647511,A
4647512,D
4647860,C
4647862,A
4648240,A
4648241,C
4648242,D
4648582,B
4648720,A
4648721,C
4648941,A
4648942,A
4649060,C
4649062,A
4649110,B
4649111,A
4649930,
4649931,B
4649932,
4650070,C
4650072,C
4650691,E
4650740,D
4650742,C
4650870,B
4650871,A
4650872,E
4650920,D
4650922,C
4650931,A
4650951,A
4651291,A
4651292,B
4651301,E
4651791,
4651792,E
4651800,A
4651802,A
4651840,B
4651990,
4652230,D
4652231,C
4652232,B
4652570,B
4652670,D
4652720,D
4652721,C
4652722,B
4652750,C
4652752,C
4652950,D
4652952,C
4653230,B
4653231,A
4653270,B
4653271,E
4653272,E
4653460,D
4653462,D
4653570,C
4653571,C
4653572,E
4654040,A
4654041,C
4654042,D
4654181,A
4654220,A
4654222,A
4654240,B
4654242,C
4654300,C
4654301,B
4654302,A
4654490,A
4654491,C
4654492,D
4654530,B
4654531,A
4654630,E
4654631,C
4654632,D
4654890,A
4654891,B
4655060,D
4655061,C
4655370,C
4655371,E
4655372,A
4655450,A
4655451,B
4655490,C
4655492,C
4655500,D
4655501,D
4655502,A
4655520,C
4655521,D
4655522,E
4655560,D
4655561,B
4655660,C
4655850,B
4655851,E
4655852,C
4655881,B
4655910,E
4656011,E
4656012,C
4656431,A
4656432,A
4656641,D
4656642,D
4656751,B
4656920,E
4657151,E
4657152,E
4657182,C
4657350,D
4657952,C
4658060,A
4658061,C
4658200,E
4658201,B
4658202,A
4658220,E
4658221,C
4658222,A
4658351,A
4658360,A
4658361,E
4658362,B
4658620,D
4658621,A
4658680,A
4658681,A
4658771,A
4658772,C
4658781,A
4658782,A
4658790,E
4658791,A
4658871,C
4658930,B
4658931,B
4659110,C
4659631,D
4659730,D
4659731,E
4659732,A
4659860,C
4659861,B
4659862,C
4659960,E
4659961,D
4660050,C
4660051,C
4660052,A
4660071,E
4660520,C
4660521,C
4660522,D
4660790,B
4660791,E
4660900,A
4660901,B
4660902,A
4661180,B
4661181,D
4661182,A
4661250,A
4661251,B
4661252,C
4661370,D
4661372,E
4661562,E
4662110,C
4662111,A
4662112,A
4662220,A
4662222,A
4662290,C
4662292,E
4662390,D
4662391,B
4662392,B
4662560,B
4662561,C
4662562,B
4662590,D
4662592,C
4662630,B
4662632,B
4662730,B
4662731,B
4662732,B
4663320,C
4663321,E
4663322,A
4663390,C
4663392,C
4663460,A
4663472,A
4663921,A
4663922,A
4664101,A
4664160,E
4664162,E
4664220,E
4664221,C
4664222,A
4664250,A
4664252,E
4664492,C
4664560,E
4664561,A
4664562,C
4665311,A
4665330,E
4665332,C
4665580,C
4665582,E
4665612,B
4665650,A
4665651,D
4665652,E
4665670,A
4665671,E
4665672,B
4665700,A
4665701,A
4665702,D
4665751,B
4665831,E
4665850,B
4665851,B
4665852,
4665961,B
4665962,E
4666022,C
4666350,D
4666351,E
4666522,B
4666650,B
4666651,E
4666652,E
4667362,D
4667522,D
4667630,D
4667631,A
4667632,B
4667660,E
4667661,B
4667662,B
4667740,C
4667741,A
4667840,C
4667841,C
4667842,B
4667870,C
4667871,B
4667890,B
4667891,A
4667892,A
4668181,
4668182,B
4668350,D
4668352,B
4668381,B
4668400,A
4668401,C
4668402,B
4668820,C
4668821,C
4668822,B
4669010,A
4669011,C
4669210,C
4669211,E
4669212,E
4669351,B
4669360,E
4669361,B
4669391,A
4669392,E
4669450,B
4669451,A
4669600,B
4669601,D
4669602,C
4669651,D
4669811,A
4669812,D
4669861,E
4669862,D
4669882,D
4670000,E
4670002,C
4670221,C
4670222,A
4670311,D
4670312,C
4670621,B
4670622,D
4670671,A
4670672,E
4670920,D
4670921,B
4670960,D
4670961,B
4670962,A
4671071,C
4671072,C
4671160,A
4671162,A
4671301,A
4671302,B
4671352,C
4671380,C
4671381,A
4671382,E
4671420,D
4671422,A
4671511,A
4671512,A
4671572,D
4671760,
4671761,E
4671762,E
4671940,D
4671941,C
4671970,E
4671971,D
4671972,A
4672491,B
4672492,E
4672502,A
4672570,C
4672572,A
4672850,C
4672851,B
4672971,A
4673140,A
4673141,A
4673142,C
4673150,D
4673152,B
4673860,E
4673861,D
4673862,A
4674350,D
4674352,A
4674372,C
4674570,C
4674571,C
4674572,A
4674670,D
4674672,B
4674680,D
4674681,C
4674682,E
4674750,C
4674751,A
4674770,D
4674772,E
4674790,A
4674792,E
4674842,C
4675000,B
4675001,B
4675002,B
4675112,D
4675120,B
4675121,A
4675122,D
4675220,B
4675222,B
4675280,C
4675281,B
4675400,E
4675401,A
4675780,A
4675782,C
4675801,E
4675931,B
4675932,C
4675990,B
4675991,C
4676750,A
4677051,C
4677210,A
4677211,A
4677260,D
4677261,D
4677420,E
4677520,A
4677521,B
4677522,D
4677550,E
4677760,D
4677761,D
4677911,D
4677912,E
4678030,B
4678031,D
4678032,A
4678180,C
4678432,A
4678480,D
4678481,C
4678482,E
4678540,E
4678541,D
4678630,B
4678631,E
4678632,E
4678730,B
4678870,A
4678871,A
4678872,A
4679080,A
4679081,E
4679082,D
4679310,C
4679312,C
4679510,C
4679511,E
4679512,C
4679561,D
4679562,D
4679590,D
4679591,C
4679592,C
4679660,E
4679661,C
4679662,E
4679731,C
4679732,E
4679781,A
4679782,D
4679881,D
4679900,A
4679901,B
4679902,D
4680051,A
4680121,C
4680180,E
4680181,E
4680220,C
4680430,E
4680631,C
4681150,A
4681210,E
4681240,
4681241,C
4681242,C
4681290,E
4681292,E
4681331,B
4681612,C
4681620,A
4681621,C
4681622,B
4681690,E
4681691,B
4681711,C
4681781,D
4681970,B
4681971,A
4682030,D
4682031,B
4682330,D
4682331,B
4682332,D
4682451,C
4682452,D
4682771,B
4682970,A
4682971,B
4683020,A
4683021,A
4683022,B
4683320,D
4683321,B
4683322,B
4683370,E
4683371,E
4683450,B
4683452,B
4683512,B
4683540,C
4683630,E
4683632,D
4683790,A
4683791,B
4684051,B
4684052,B
4684110,E
4684560,B
4684561,B
4684562,A
4684570,A
4684710,B
4684711,D
4684830,D
4684831,B
4684832,D
4684870,A
4684871,C
4684990,D
4684991,B
4685010,A
4685011,A
4685050,E
4685080,B
4685081,B
4685082,E
4685250,D
4685251,C
4685252,E
4685410,C
4685411,E
4685451,A
4685480,E
4685481,A
4685770,D
4685771,B
4685772,B
4686030,A
4686031,E
4686032,E
4686041,A
4686080,B
4686081,E
4686082,A
4686120,D
4686121,E
4686122,C
4686130,B
4686131,A
4686132,C
4686320,C
4686321,B
4686322,A
4687040,A
4687041,E
4687042,D
4687360,B
4687441,B
4687510,B
4687511,A
4687512,C
4687730,C
4687770,B
4687780,B
4687781,D
4687782,E
4687842,E
4688581,A
4688582,D
4688660,B
4688661,E
4688662,B
4688850,D
4688852,D
4689020,A
4689021,A
4689022,A
4689171,C
4689250,A
4689330,D
4689340,D
4689341,D
4689351,D
4689531,B
4689541,A
4689651,D
4689720,D
4689721,B
4689722,B
4689930,B
4689931,D
4689932,B
4689960,B
4689961,E
4689962,A
4689971,B
4689972,C
4690020,E
4690021,E
4690022,B
4690301,E
4690302,D
4690460,A
4690461,E
4690462,E
4690510,B
4690511,C
4690512,E
4690610,E
4690611,D
4690612,E
4690671,A
4690672,C
4690750,B
4690751,E
4690851,A
4690880,C
4690881,B
4690960,D
4690961,B
4690962,E
4691030,E
4691031,A
4691032,A
4691190,B
4691191,A
4691192,D
4691300,E
4691301,A
4691302,D
4691340,D
4691341,C
4691342,
4691520,B
4691521,D
4691522,D
4691580,B
4691581,
4691650,C
4691651,E
4691652,D
4691690,B
4691692,E
4691740,A
4691920,B
4691922,A
4692000,E
4692020,C
4692022,A
4692030,
4692031,A
4692032,C
4692322,B
4692350,E
4692351,C
4692352,D
4692420,A
4692422,B
4692460,B
4692461,B
4692462,C
4692790,E
4692791,E
4692940,C
4692942,B
4693001,E
4693290,A
4693291,D
4693380,D
4693432,A
4693560,E
4693562,E
4693982,C
4694240,E
4694241,E
4694640,E
4694641,A
4694670,D
4694672,A
4694710,A
4694711,C
4694800,C
4694801,C
4694802,A
4694920,C
4695290,A
4695291,D
4695292,C
4695430,D
4695431,C
4695432,A
4695770,D
4695771,A
4695772,A
4695990,C
4695991,E
4696032,B
4696091,D
4696180,B
4696181,B
4696350,A
4696380,C
4696522,C
4696710,C
4696711,B
4696870,C
4696872,C
4697130,B
4697132,D
4697190,D
4697191,E
4697210,A
4697211,E
4697550,E
4697552,C
4697772,E
4697931,E
4697932,
4697951,A
4698030,B
4698032,C
4698100,B
4698240,D
4698241,B
4698280,E
4698400,A
4698591,C
4698592,B
4698770,C
4698771,E
4698960,C
4699240,B
4699241,B
4699360,E
4699361,C
4699611,C
4699820,B
4699821,D
4699960,D
4699961,C
4700050,D
4700052,A
4700320,C
4700321,B
4700322,D
4700700,D
4700701,B
4700702,B
4700950,D
4700952,A
4701130,D
4701132,B
4701150,B
4701170,C
4701171,C
4701172,E
4701210,A
4701450,E
4701451,C
4701610,C
4701731,E
4702560,
4702562,B
4702880,E
4702881,E
4702981,B
4702982,B
4703131,A
4703180,B
4703181,C
4703182,E
4703482,A
4703500,C
4703501,E
4703640,B
4703641,B
4703642,B
4703660,E
4703661,A
4703662,A
4703700,A
4703860,A
4703862,D
4704170,B
4704171,C
4704172,E
4704230,A
4704231,C
4705130,D
4705131,A
4705132,C
4705210,E
4705211,C
4705212,B
4705361,E
4705362,E
4705450,C
4705451,E
4705452,D
4705530,C
4705531,D
4706041,A
4706042,D
4706230,A
4706231,B
4706232,B
4706240,B
4706241,B
4706580,B
4706581,A
4706582,B
4706990,E
4706991,E
4706992,E
4707040,C
4707042,E
4707141,D
4707142,D
4707460,A
4707461,C
4707462,C
4707660,C
4707661,C
4707730,B
4707731,E
4707732,A
4707791,A
4707792,D
4707800,A
4707801,D
4707840,C
4707841,E
4707842,E
4708011,A
4708320,E
4708321,C
4708322,A
4708820,C
4708821,C
4708850,D
4708852,B
4709090,A
4709091,C
4709092,B
4709240,C
4709241,D
4709242,E
4709311,B
4709312,D
4709320,C
4709321,E
4709350,C
4709351,C
4709520,B
4709842,B
4710040,E
4710090,A
4710091,D
4710092,C
4710130,B
4710131,D
4710132,A
4710150,B
4710151,E
4710152,E
4710430,C
4710431,B
4710432,D
4710730,E
4710732,E
4710821,D
4710872,B
4710970,B
4711172,E
4711181,B
4711182,C
4711540,C
4711541,D
4711750,C
4711752,D
4711790,D
4711791,C
4711792,E
4711840,B
4711841,C
4712052,C
4712260,C
4712261,B
4712262,B
4712350,E
4712352,C
4712510,B
4712511,D
4712512,D
4712730,C
4712731,E
4712870,E
4712871,B
4712872,C
4713350,B
4713352,D
4713421,D
4713501,D
4713502,E
4713940,A
4713942,E
4714152,A
4714462,E
4714500,E
4714502,C
4714830,D
4714880,A
4714881,A
4714970,D
4714972,B
4715280,C
4715281,E
4715282,E
4715620,B
4715660,E
4715661,E
4715670,D
4715671,E
4715672,C
4715780,A
4715781,C
4716010,E
4716011,D
4716251,A
4716411,E
4716412,E
4716420,A
4716911,A
4716912,B
4717371,C
4717372,A
4717561,B
4717562,D
4717850,A
4717851,E
4717890,A
4717891,B
4717892,B
4718140,C
4718142,E
4718161,B
4718420,E
4718421,E
4718422,E
4718580,B
4718611,C
4718681,E
4718691,A
4718692,E
4718931,E
4718932,B
4719320,E
4719321,A
4719551,C
4719910,A
4719911,D
4719912,D
4720290,E
4720291,D
4720292,B
4720301,C
4720340,E
4720341,C
4720461,C
4720462,B
4720541,B
4720671,C
4720672,E
4720780,A
4720781,C
4720782,D
4720801,C
4720802,A
4720880,C
4720882,A
4721010,B
4721011,E
4721022,E
4721090,D
4721092,A
4721430,E
4721431,A
4721432,E
4721462,B
4721600,D
4721601,C
4721602,C
4721640,C
4721641,A
4721642,D
4722110,B
4722112,B
4722161,A
4722162,E
4722280,C
4722281,E
4722282,B
4722331,B
4722332,A
4722460,D
4722462,B
4722530,E
4722560,A
4722561,D
4722562,A
4722820,D
4722821,B
4722822,A
4722981,E
4722982,A
4723162,C
4723640,A
4723642,B
4723760,E
4723870,A
4723992,A
4724150,A
4724151,D
4724152,B
4724160,D
4724161,B
4724162,E
4724240,D
4724241,A
4724242,E
4724450,E
4724451,A
4724452,A
4724720,D
4724722,E
4724781,C
4724841,A
4724842,D
4725010,D
4725011,A
4725012,D
4725091,E
4725301,E
4725401,C
4725402,C
4725571,E
4725572,C
4725690,C
4725692,C
4725820,C
4725821,E
4725950,B
4725951,D
4725952,E
4725981,D
4725982,C
4726100,D
4726101,C
4726210,B
4726211,A
4726230,D
4726232,B
4726430,A
4726431,C
4726480,D
4726481,C
4726482,B
4726711,B
4726712,E
4726780,D
4726782,D
4726911,C
4727040,D
4727041,A
4727042,E
4727320,A
4727321,A
4727322,A
4727330,A
4727331,B
4727332,C
4727550,C
4727551,D
4727552,
4727620,A
4727621,D
4727721,D
4727722,B
4727951,C
4727952,
4728030,D
4728031,E
4728032,C
4728212,D
4728280,D
4728281,B
4728282,C
4728330,B
4728332,E
4728541,D
4728542,E
4728601,B
4728602,C
4728641,E
4728781,D
4728811,A
4729042,E
4729240,D
4729242,E
4729300,E
4729301,B
4729420,D
4729421,D
4729422,B
4729600,A
4729602,E
4730020,B
4730021,D
4730500,A
4730502,D
4730550,D
4730551,D
4730572,B
4730691,C
4730692,D
4730752,A
4731182,A
4731210,C
4731211,D
4731241,A
4731242,E
4731331,E
4731332,B
4731531,E
4731710,B
4731711,C
4731960,C
4731962,D
4731990,C
4731991,A
4731992,C
4732041,C
4732042,E
4732081,B
4732082,C
4732100,B
4732101,E
4732102,D
4732140,E
4732142,B
4732151,E
4732152,B
4732191,D
4732192,A
4732370,C
4732371,C
4732372,B
4732500,C
4732600,A
4732601,C
4732602,B
4732991,B
4733180,D
4733181,E
4733230,D
4733231,D
4733402,A
4733700,A
4733701,B
4734060,C
4734062,B
4734150,E
4734152,C
4734270,D
4734272,C
4734330,D
4734660,
4734662,A
4734680,C
4734681,E
4735730,B
4735731,D
4735732,C
4736231,E
4736320,B
4736730,E
4736731,B
4736732,B
4737201,A
4737202,A
4737280,E
4737282,B
4737310,D
4737312,B
4737541,B
4737671,E
4737672,E
4737742,A
4737830,A
4737831,C
4737832,D
4738210,A
4738211,D
4738390,A
4738391,A
4738491,D
4738500,B
4738501,A
4738691,E
4738692,A
4738880,
4738882,E
4738961,B
4739151,A
4739152,A
4739190,A
4739191,C
4739192,D
4739290,D
4739291,A
4739292,E
4739351,B
4739352,C
4739360,B
4739361,D
4739362,B
4739421,D
4739731,B
4739732,E
4739740,B
4739741,B
4739742,C
4739941,A
4739942,B
4740030,C
4740031,B
4740210,C
4740211,C
4740212,A
4740280,A
4740281,C
4740282,E
4740341,D
4740342,E
4740390,D
4740392,B
4740540,A
4740782,C
4741100,A
4741102,A
4741642,E
4741670,B
4741672,A
4741700,D
4741701,E
4741702,D
4741862,D
4741881,A
4741882,B
4742150,A
4742152,E
4742450,E
4742452,D
4742532,C
4742721,D
4742722,B
4742930,A
4742931,A
4743331,A
4743332,B
4743471,A
4743880,D
4743980,D
4744020,D
4744022,C
4744100,B
4744101,E
4744102,A
4744302,C
4744390,B
4744391,B
4744392,E
4744641,E
4744651,D
4744711,C
4744712,D
4744791,C
4744792,A
4744991,A
4744992,A
4745020,E
4745021,B
4745022,A
4745190,B
4745191,B
4745192,D
4745261,D
4745262,E
4745280,B
4745281,E
4745282,A
4745711,B
4746001,A
4746080,E
4746081,A
4746082,A
4746090,D
4746091,E
4746672,B
4746751,A
4746752,E
4746800,C
4746801,D
4746802,D
4747111,E
4747112,E
4747412,B
4747512,D
4747621,C
4747862,E
4747881,E
4747882,E
4748542,E
4748620,E
4748680,D
4748681,C
4748682,D
4748810,B
4748812,A
4749062,B
4749200,B
4749340,C
4749530,C
4749531,A
4749740,
4749741,C
4750240,D
4750241,E
4750242,E
4750350,A
4750351,C
4750352,C
4750421,A
4750431,D
4750432,E
4750532,D
4750641,C
4750642,C
4751082,B
4751501,C
4751502,D
4751591,A
4751821,B
4751822,D
4751840,D
4751841,D
4751911,B
4751912,D
4751950,D
4751952,A
4752080,D
4752082,E
4752182,B
4752230,A
4752231,A
4752291,C
4752292,C
4752381,B
4752382,B
4752440,A
4752441,D
4752482,E
4752712,E
4752950,E
4752952,A
4753010,E
4753011,E
4753300,D
4753301,C
4753590,A
4753592,E
4753651,C
4753652,B
4753871,A
4753891,A
4753960,D
4753962,C
4753982,C
4754030,E
4754031,E
4754032,B
4754070,C
4754071,C
4754130,D
4754392,B
4754660,C
4754662,C
4754840,E
4754842,
4755100,B
4755290,B
4755291,B
4755292,A
4755660,E
4755662,B
4755721,C
4755722,C
4755862,B
4755932,B
4756130,D
4756131,B
4756132,E
4756342,A
4756410,D
4756411,B
4756412,E
4756580,B
4756581,A
4756582,C
4756600,E
4756601,C
4756602,D
4756781,C
4756782,E
4756850,D
4756851,B
4756852,B
4757101,E
4757102,C
4757232,E
4757250,B
4757251,A
4757321,E
4757322,B
4757792,D
4757980,A
4757981,E
4757982,A
4758131,A
4758132,C
4758440,C
4758441,C
4758560,C
4758562,D
4758790,D
4758791,C
4758792,D
4758820,C
4758871,B
4758872,D
4758892,C
4758900,A
4758901,C
4758930,E
4758931,A
4758932,E
4759040,D
4759042,D
4759062,B
4759172,E
4759231,C
4759232,E
4759282,E
4759440,D
4759442,C
4759900,C
4759902,B
4759950,B
4759952,A
4760050,A
4760051,A
4760052,A
4760080,D
4760081,D
4760290,C
4760291,B
4760350,D
4760351,E
4760650,A
4760651,C
4760652,A
4761090,D
4761092,C
4761191,D
4761192,B
4761200,E
4761201,B
4761720,E
4761721,E
4761722,A
4761750,E
4761751,C
4761752,E
4761900,D
4762150,C
4762151,C
4762152,D
4762331,B
4762332,C
4762530,D
4762531,A
4762532,B
4762581,B
4762582,E
4762790,D
4762791,E
4762792,C
4762800,C
4762802,E
4762822,A
4762982,A
4762990,A
4762992,D
4763000,A
4763002,D
4763132,E
4763312,E
4763350,E
4763351,B
4763390,B
4763492,B
4763980,C
4764060,C
4764062,B
4764120,D
4764121,D
4764122,C
4764150,D
4764152,A
4764170,A
4764171,D
4764172,A
4764440,B
4764441,C
4764442,D
4764550,B
4764600,B
4764601,A
4764602,E
4764910,C
4764911,C
4765140,B
4765141,E
4765142,C
4765520,E
4765521,E
4765522,B
4765690,A
4765691,E
4765692,A
4765970,E
4765971,A
4765972,C
4766200,C
4766201,B
4766280,D
4766282,B
4766470,B
4766471,E
4766472,D
4766520,D
4767040,A
4767041,E
4767042,C
4767090,A
4767091,D
4767092,D
4767100,A
4767101,B
4767152,A
4767220,C
4767222,B
4767310,E
4767312,D
4767351,B
4767352,B
4767540,A
4767541,A
4767542,A
4767670,D
4767671,B
4767700,A
4767701,B
4767702,A
4767731,E
4767732,D
4767870,E
4767871,B
4767960,B
4767961,E
4767962,D
4768100,D
4768101,E
4768102,C
4768130,C
4768131,D
4768380,B
4768381,A
4768382,B
4768410,B
4768411,E
4768430,B
4768431,A
4768510,E
4768511,C
4768512,B
4768562,A
4768640,E
4768720,E
4768721,B
4768722,A
4768730,D
4768732,B
4768941,E
4769031,B
4769100,D
4769101,D
4769251,A
4769252,D
4769360,A
4769361,C
4769362,E
4769392,B
4769752,B
4770102,E
4770161,A
4770162,D
4770251,B
4770252,C
4770420,A
4770421,E
4770422,E
4770641,D
4770642,D
4770671,B
4770691,E
4770851,E
4770852,E
4770870,A
4770871,
4770872,C
4771111,C
4771112,E
4771121,B
4771122,B
4771180,E
4771181,B
4771430,E
4771440,D
4771441,A
4771720,E
4771721,B
4771940,C
4771941,E
4771952,B
4772020,B
4772021,C
4772022,B
4772271,D
4772272,A
4772730,D
4772732,D
4772880,D
4772881,D
4773052,A
4773890,A
4773891,C
4774350,C
4774351,D
4774352,B
4774410,A
4774411,B
4774412,D
4774662,C
4774700,C
4774702,C
4774742,D
4774770,C
4774771,A
4774772,B
4774830,A
4774831,B
4775000,B
4775001,C
4775002,C
4775340,D
4775341,C
4775342,A
4775420,B
4775421,A
4775422,C
4775980,C
4775981,B
4776230,B
4776231,B
4776232,B
4776552,E
4776712,C
4776881,D
4776882,D
4776890,C
4776892,A
4776980,B
4776982,B
4777001,E
4777051,B
4777052,C
4777410,E
4777411,B
4777412,E
4777500,E
4777501,A
4777502,C
4777800,D
4777801,A
4777802,B
4777910,D
4777911,D
4777920,B
4777921,C
4778050,E
4778202,E
4778260,B
4778261,B
4778461,C
4778530,E
4778531,D
4778532,A
4778671,A
4779030,B
4779031,D
4779060,E
4779190,C
4779192,A
4779241,B
4779242,D
4779400,E
4779401,E
4779402,B
4779461,D
4779462,D
4779490,E
4779491,E
4779550,B
4779551,B
4779740,E
4779741,D
4780090,E
4780091,E
4780550,C
4780551,D
4780552,B
4780710,E
4780711,A
4780770,D
4780771,C
4780772,E
4780930,E
4780931,A
4780990,D
4780991,C
4781200,B
4781201,D
4781360,A
4781362,B
4781550,E
4781551,C
4781552,B
4781570,E
4781571,B
4781590,C
4781592,E
4781750,E
4781842,D
4782120,C
4782200,E
4782201,C
4782202,D
4782250,C
4782251,A
4782252,E
4782400,D
4782502,E
4782821,C
4782822,D
4782860,C
4782862,D
4783121,A
4783202,E
4783382,E
4783560,A
4783562,E
4783740,A
4783800,A
4783860,A
4783861,A
4783862,A
4784040,C
4784041,A
4784042,C
4784060,A
4784062,E
4784070,C
4784072,A
4784200,B
4784201,E
4784202,D
4784300,D
4784301,E
4784330,C
4784331,E
4784740,C
4784741,B
4784742,E
4784900,C
4784901,A
4785170,B
4785171,B
4785172,D
4785180,E
4785181,A
4785182,B
4785210,B
4785211,C
4785212,B
4785221,E
4785280,E
4785281,E
4785282,A
4785500,C
4785501,E
4785502,E
4785530,E
4785532,A
4785670,E
4785671,C
4785672,A
4785750,B
4785751,D
4785860,B
4785861,B
4785862,E
4786140,C
4786141,A
4786142,A
4786211,A
4786212,C
4786641,E
4786642,A
4786650,B
4786651,A
4786652,E
4786890,D
4786891,A
4786892,B
4787211,C
4787212,A
4787230,E
4787231,D
4787232,E
4787241,D
4787311,C
4787361,A
4787362,B
4787590,D
4787591,A
4787592,D
4787660,B
4787661,E
4787662,D
4787690,E
4787980,E
4787981,E
4788120,D
4788172,D
4788210,D
4788211,B
4788571,D
4788622,D
4788680,E
4788681,B
4788741,A
4789060,E
